id,h3_index_7,h3_index_8,geoid10,commarea,poi_type,name,poi_category
354275026,872664c80ffffff,882664c801fffff,17031251300,25,place_of_worship,Saint Paul Evangelical Lutheran Church,civic_community
354275096,872664c88ffffff,882664c8c7fffff,17031292500,29,place_of_worship,Saint Paul African Methodist Episcopal Church,civic_community
354275108,872664cf6ffffff,882664cf65fffff,17031841300,31,place_of_worship,Saint Paul Convent,civic_community
354275152,872664c84ffffff,882664c843fffff,17031250800,25,place_of_worship,Saint Peter Canisius Church,civic_community
354275165,872664ca8ffffff,882664cac7fffff,17031242400,24,language_school,School of Ukrainian Studies,education
354275173,872664cd8ffffff,882664cd83fffff,17031730201,73,place_of_worship,School of Wisdom of Truth Class,civic_community
354275203,872664cdeffffff,882664cdebfffff,17031710500,71,place_of_worship,Second Mount Vernon Baptist Church,civic_community
354275235,872664cccffffff,882664ccc9fffff,17031431200,43,prep_school,Second Chance Tutoring,education
354275249,872664cabffffff,882664cab5fffff,17031837300,27,school,Sears YMCA Day Care Center,education
354275262,872664c16ffffff,882664c167fffff,17031062800,6,school,Sculptors Guild,education
354275399,872664560ffffff,882664560bfffff,17031491400,49,school,Selans Beauty School,education
354275474,872664c12ffffff,882664c12bfffff,17031070400,7,place_of_worship,Seminary Avenue Community Church,civic_community
354275623,872664d89ffffff,882664d891fffff,17031031200,3,school,Saint Thomas of Canterbury Elementary School,education
354275668,872664c13ffffff,882664c13dfffff,17031832600,7,school,Saint Theresa School,education
354275689,872664560ffffff,882664560bfffff,17031491400,49,school,Saint Willibrords School,education
354275976,872664c8cffffff,882664c8c7fffff,17031292500,29,place_of_worship,Saint Titus Baptist Church,civic_community
354275987,872664d8effffff,882664d8e7fffff,17031020802,2,place_of_worship,Saint Timothy's Roman Catholic Church,civic_community
354276006,872664cacffffff,882664ca13fffff,17031240600,24,place_of_worship,Samaria Evangelical Church,civic_community
354276056,872664cf5ffffff,882664cf55fffff,17031340400,34,place_of_worship,Santa Lucia Catholic Church,civic_community
354276070,872664cd5ffffff,882664cd5bfffff,17031670100,67,place_of_worship,Samuel Temple Church of God in Christ,civic_community
354276080,872664cacffffff,882664cac7fffff,17031242300,24,place_of_worship,San Marco United Presbyterian Church,civic_community
354276206,872664cf5ffffff,882664cf55fffff,17031340400,34,place_of_worship,Santa Maria Roman Catholic Church,civic_community
354276344,872664cc8ffffff,882664cc81fffff,17031480300,48,place_of_worship,Spiritual Love Missionary Baptist Church,civic_community
354276349,872664cc8ffffff,882664cc81fffff,17031480300,48,place_of_worship,South Side Baptist Church,civic_community
354276355,872664ccdffffff,882664ccd7fffff,17031480500,48,place_of_worship,First Day Christian Community Church,civic_community
354276387,8726641b2ffffff,8826641b21fffff,17031520200,52,place_of_worship,Mighty God Tabernacle,civic_community
354277191,872664ccdffffff,882664ccddfffff,17031460302,46,place_of_worship,Jesus Christ House of Prayer,civic_community
354277203,872664ccdffffff,882664ceb7fffff,17031460302,46,place_of_worship,New Grace Emmanuel Community Church,civic_community
354277258,872664ccdffffff,882664ccddfffff,17031460400,46,place_of_worship,Zion Temple Church of Christ,civic_community
354277270,872664cd1ffffff,882664cd13fffff,17031672000,67,place_of_worship,New Hope Inspirational Baptist Church,civic_community
354277304,872664cd3ffffff,882664cdedfffff,17031661100,66,place_of_worship,Grace Christian Ministries,civic_community
354277309,872664525ffffff,8826645251fffff,17031560300,56,place_of_worship,Iglesia Menonita Cristiana,civic_community
354277320,872664cdeffffff,882664cdedfffff,17031661000,66,place_of_worship,Holy Healing Temple Church,civic_community
354277416,872664ccdffffff,882664ccd9fffff,17031460700,46,place_of_worship,Ecclesia Word Center,civic_community
354277427,872664ccdffffff,882664ccd9fffff,17031460301,46,place_of_worship,End Time Full Gospel Church,civic_community
354277433,872664ccdffffff,882664ccd9fffff,17031460200,46,place_of_worship,Cornerstone Church of Chicago,civic_community
354277707,872664cd1ffffff,882664cd17fffff,17031661000,66,place_of_worship,Temple of Faith Church,civic_community
354277757,872664cd1ffffff,882664cd17fffff,17031661000,66,place_of_worship,Calvary Hill Baptist Church,civic_community
354278005,872664d83ffffff,882664d8edfffff,17031020200,2,place_of_worship,Kollel Ateres Ami,civic_community
354278230,872664d8cffffff,882664d8c5fffff,17031010702,1,place_of_worship,Living Water Community Church,civic_community
357043874,872664c1affffff,882664c1a9fffff,17031320100,32,pharmacy,Walgreens,health
357044250,872664c1effffff,882664c1e3fffff,17031081500,8,pub,Billy Goat Tavern,nightlife
357044405,872664c1effffff,882664c1e3fffff,17031081500,8,pharmacy,Walgreens,health
357046400,872664c1affffff,882664c1a3fffff,17031320600,32,restaurant,Eleven City Diner,food_drink
368064192,872664c1affffff,882664c1a9fffff,17031839100,32,restaurant,The Berghoff Restaurant,food_drink
368064263,872664cacffffff,882664cac1fffff,17031241400,24,public_bath,Red Square,education
368064382,872664c18ffffff,882664c18dfffff,17031081403,8,social_centre,Columbia Yacht Club,civic_community
368064616,872664cc5ffffff,882664cc55fffff,17031411200,41,cinema,Max Palevsky Cinema,entertainment
368064748,872664c1effffff,882664c1e1fffff,17031081500,8,art,R.H. Love Galleries,shopping
368064964,872664c83ffffff,882664c83bfffff,17031252102,25,social_facility,Winnie Evans Senior Citizens Drop In Center,civic_community
368065517,872664cd1ffffff,882664cd17fffff,17031661000,66,arts_centre,Ephraim Bajar Cultural Center,entertainment
368066005,872664c1affffff,882664c1a9fffff,17031839100,32,courthouse,Cook County Courthouse,civic_community
368067602,872664c1effffff,882664c1ebfffff,17031081401,8,library,Northwestern University Law Library,education
368068507,872664565ffffff,882664565dfffff,17031500200,50,information,National Park Service Pullman Visitor Center,civic_community
368068707,872664cd0ffffff,882664cd03fffff,17031835000,66,place_of_worship,Saint Rita Parish Sisters Convent,civic_community
368069209,872664c16ffffff,882664c161fffff,17031061100,6,theatre,Metro,entertainment
368069217,872664c1effffff,882664c1e5fffff,17031081000,8,theatre,Moody Bible Auditorium,entertainment
368069220,872664d89ffffff,882664d895fffff,17031031100,3,theatre,Uptown Theatre,entertainment
368069235,872664d8cffffff,882664d8c1fffff,17031010503,1,theatre,Saint Ignatius Auditorium,entertainment
368072194,872664c13ffffff,882664c139fffff,17031071500,7,arts_centre,Old Town Triangle Association,entertainment
368072477,872664d8cffffff,882664d8c1fffff,17031010503,1,bar,Brunos Lounge,nightlife
368073909,872664d8affffff,882664d8a3fffff,17031040300,4,social_facility,Lawrence Hall,civic_community
369593953,872664c12ffffff,882664c121fffff,17031070600,7,pub,Bird's Nest,nightlife
369915336,872664c1affffff,882664c1a9fffff,17031320100,32,fast_food,Garrett Popcorn Shops,food_drink
370884874,872664c16ffffff,882664c161fffff,17031061100,6,bar,The Ginger Man Tavern,nightlife
371266619,872664c10ffffff,882664c10dfffff,17031063100,6,cafe,Peet's Coffee,food_drink
378091335,872664c16ffffff,882664c161fffff,17031832000,6,bar,Wild Hare,nightlife
378102688,872664c16ffffff,882664c163fffff,17031062200,6,clothes,Strange Cargo,shopping
380293536,872664d81ffffff,882664d81bfffff,17031010202,1,fast_food,Dunkin',food_drink
385666266,872664cf4ffffff,882664cf4bfffff,17031841100,34,ferry_terminal,Chinatown,transport
388881499,872664d89ffffff,882664d895fffff,17031830700,3,bank,Old National Bank,finance
390469772,872664c12ffffff,882664c121fffff,17031070600,7,bicycle,,shopping
390477692,872664c16ffffff,882664c169fffff,17031032100,3,bicycle,Nearly New Bikes,shopping
392722752,872664ca5ffffff,882664ca57fffff,17031210800,21,supermarket,Carniceria Guanajuato,grocery
392722753,872664ca5ffffff,882664ca57fffff,17031210100,21,pub,Kuma’s Corner - Belmont,nightlife
394818567,872664c1affffff,882664c1a9fffff,17031839100,32,cafe,Corner Bakery,food_drink
415488099,872664c13ffffff,882664c13bfffff,17031071500,7,atm,Chase,finance
416772583,872664c12ffffff,882664c12bfffff,17031832500,7,cafe,Starbucks,food_drink
417695075,872664c13ffffff,882664c135fffff,17031832600,7,pub,Goose Island Brewpub,nightlife
419481655,872664c10ffffff,882664c10dfffff,17031061902,6,restaurant,Wake n Bacon,food_drink
424201755,872664c16ffffff,882664c163fffff,17031062100,6,fast_food,Potbelly,food_drink
424212229,872664c16ffffff,882664c163fffff,17031063000,6,stationery,Beyond the Wall Posters & Frames,shopping
424212348,872664c16ffffff,882664c163fffff,17031063000,6,hotel,City Suites Hotel,lodging
424214025,872664c16ffffff,882664c163fffff,17031063000,6,ice_cream,Sundae Stop,food_drink
424216485,872664c16ffffff,882664c163fffff,17031063000,6,theatre,Comedy Sportz,entertainment
424599182,872664c12ffffff,882664c12bfffff,17031070400,7,car_wash,Milito's Car Wash,automotive
451938628,872664d81ffffff,882664d811fffff,17031020100,2,fast_food,Subway,food_drink
451938921,872664d81ffffff,882664d811fffff,17031020100,2,restaurant,Tapia's Pizza,food_drink
463772252,872664c12ffffff,882664c123fffff,17031832500,7,restaurant,Centre Street Kitchen,food_drink
463772253,872664c12ffffff,882664c123fffff,17031832500,7,restaurant,Old Pueblo Cantina,food_drink
463772258,872664c12ffffff,882664c13dfffff,17031071000,7,restaurant,Range,food_drink
463772259,872664c12ffffff,882664c13dfffff,17031071000,7,pub,Local Option,nightlife
463772264,872664c12ffffff,882664c123fffff,17031832500,7,restaurant,Corner Kitchen,food_drink
463772266,872664c12ffffff,882664c123fffff,17031832500,7,bank,Chase,finance
463772269,872664c12ffffff,882664c123fffff,17031832500,7,cinema,Regal Webster Place 11,entertainment
463772275,872664c12ffffff,882664c123fffff,17031832500,7,veterinary,Family Pet Animal Hospital,health
463772278,872664c12ffffff,882664c123fffff,17031832500,7,dry_cleaning,Corner Cleaners,services
463772284,872664c12ffffff,882664c12bfffff,17031832500,7,convenience,7-Eleven,grocery
463772287,872664c12ffffff,882664c12bfffff,17031832500,7,restaurant,Mo's,food_drink
463772293,872664c12ffffff,882664c123fffff,17031832500,7,school,Saint Josephat School,education
463772304,872664c12ffffff,882664c12bfffff,17031832500,7,fast_food,Dunkin',food_drink
463772307,872664c12ffffff,882664c12bfffff,17031832500,7,dry_cleaning,Chicago's Discount Cleaner and Laundry,services
463772309,872664c12ffffff,882664c12bfffff,17031832500,7,post_office,The UPS Store,services
463772313,872664c12ffffff,882664c12bfffff,17031832500,7,beauty,Nail Fairy & Spa,services
463772319,872664c12ffffff,882664c12bfffff,17031832500,7,restaurant,Royal Highness Zhu,food_drink
463772320,872664c12ffffff,882664c12bfffff,17031832500,7,fast_food,Jersey Mike's Subs,food_drink
463772323,872664c12ffffff,882664c12bfffff,17031070400,7,atm,BMO,finance
463772324,872664c12ffffff,882664c12bfffff,17031070400,7,costume,Chicago Costume,shopping
463772325,872664c12ffffff,882664c12bfffff,17031070400,7,doctors,AMITA Sage Medical Group,health
477087140,872664c10ffffff,882664c107fffff,17031071200,7,bar,Halligan Bar,nightlife
477087268,872664c13ffffff,882664c13dfffff,17031071100,7,pub,Kincade's,nightlife
477087270,872664c13ffffff,882664c13dfffff,17031071100,7,bar,Kelly's Pub,nightlife
477087276,872664c13ffffff,882664c13dfffff,17031071100,7,restaurant,Sushi Rotary,food_drink
477087310,872664c13ffffff,882664c13dfffff,17031071100,7,bar,Glasscott's,nightlife
479652775,872664cadffffff,882664cad3fffff,17031280100,28,bar,Haymarket Pub & Brewery,nightlife
479652783,872664cadffffff,882664cad3fffff,17031833000,28,fast_food,Dunkin',food_drink
495655712,872664c12ffffff,882664c129fffff,17031062800,6,restaurant,Golden Apple,food_drink
495655723,872664c12ffffff,882664c12dfffff,17031062700,6,electronics,The Shack,shopping
495655728,872664c12ffffff,882664c12dfffff,17031062600,6,bank,Huntington Bank,finance
495665229,872664c12ffffff,882664c12dfffff,17031062600,6,post_office,Graceland Post Office,services
495665230,872664c12ffffff,882664c12dfffff,17031062600,6,alcohol,Foremost Liquor,grocery
495745762,872664c12ffffff,882664c12dfffff,17031062700,6,fast_food,Subway,food_drink
495932125,872664c12ffffff,882664c129fffff,17031062700,6,fast_food,Pockets,food_drink
495932126,872664c12ffffff,882664c129fffff,17031062700,6,place_of_worship,Church of Scientology,civic_community
495932127,872664c12ffffff,882664c129fffff,17031062700,6,houseware,Peerless Imported Rugs,shopping
495932129,872664c12ffffff,882664c129fffff,17031062700,6,fast_food,Jimmy John's,food_drink
495932130,872664c12ffffff,882664c129fffff,17031062700,6,furniture,Rubin's Contemporary Furniture,shopping
495932133,872664c12ffffff,882664c167fffff,17031062700,6,military_surplus,Army Navy Sales,shopping
503798692,872664c16ffffff,882664c163fffff,17031062200,6,beauty,Mona's Beauty Salon,services
503798695,872664c16ffffff,882664c163fffff,17031062200,6,restaurant,Giordano's Pizzeria,food_drink
503798696,872664c16ffffff,882664c163fffff,17031062900,6,fast_food,Chipotle,food_drink
503800652,872664c16ffffff,882664c129fffff,17031062800,6,dry_cleaning,Fine Cleaners,services
507905942,872664cc5ffffff,882664ce37fffff,17031410800,41,post_office,Lake Park Post Office,services
507905944,872664cc5ffffff,882664cc59fffff,17031410800,41,bakery,La Boulangerie & Co,grocery
533979379,872664d8effffff,882664d8ebfffff,17031020500,2,restaurant,Ghareeb Nawaz,food_drink
589510009,872664c10ffffff,882664c101fffff,17031070101,7,artwork,Johann Wolfgang von Goethe Monument,entertainment
589512469,872664c14ffffff,882664c145fffff,17031060900,6,artwork,Kwa-Ma-Rolas,entertainment
662726457,872664c10ffffff,882664c10dfffff,17031063100,6,restaurant,Stella's Diner,food_drink
662726458,872664c16ffffff,882664c10dfffff,17031062000,6,restaurant,Drew's on Halsted,food_drink
662726459,872664c16ffffff,882664c163fffff,17031062000,6,fast_food,Canton Express,food_drink
662726461,872664c16ffffff,882664c16bfffff,17031061901,6,restaurant,Ann Sather,food_drink
