geoid10,poi_count,count_poi_types,poi_type_list,poi_list
17031420400,19,15,"charging_station, school, school, police, restaurant, bakery, post_office, restaurant, library, bicycle_rental, car_wash, theatre, community_centre, convenience, laundry, fuel, school, social_facility, social_facility","ChargePoint, Hyde Park Day School, Sonia Shankman Orthogenic School, University of Chicago Police Department, Daley's Restaurant, Chloe’s Sweets & Treats, The UPS Store, Conscious Plates, The Social Work Library, Drexel Ave & 60th St, Mobil, Logan Center for the Arts, Harriet Harris Community Center, Mobil Mart, Rainbow Brite Laundromat, Mobil, AKArama Foundation Inc Community Service Center"
17031420500,11,7,"bicycle_rental, artwork, artwork, artwork, artwork, post_office, school, place_of_worship, clinic, place_of_worship, supermarket","Cottage Grove Ave & 63rd St, Wonder of Woodlawn, Black Panther, Jackson Park Post Office, John Fiske Elementary School, Freedom Temple Church of God in Christ, Friend Health Clinic, Langley Avenue Church of God, Jewel-Osco"
17031420600,8,6,"cafe, bicycle_rental, convenience, restaurant, convenience, artwork, place_of_worship, place_of_worship","Greenline Coffee, Eberhart Ave & 61st St, New Food Mart, 2 Potz & A Pan Eatery, Woodlawn Neighborhood Market, Stop The Violence Chicago, Kindest United House of Prayer, Saint Philips Lutheran Church"
17031420700,21,14,"fast_food, convenience, mobile_phone, money_transfer, fire_station, community_centre, social_facility, place_of_worship, library, convenience, supermarket, place_of_worship, place_of_worship, car_parts, place_of_worship, place_of_worship, dry_cleaning, motel, school, place_of_worship, social_facility","Baba's Halal, Tony's Dollar Store, Boost Mobile, 63rd and King Currency Exchange, Chicago Fire Department Engine Company 47, Edward G. Irvin Center, YWCA Laura Parks and Mildred Francis Center, Vineyard Spiritual Temple, Bessie Coleman Branch Library, D Train Food Mart, Woodlawn Fresh Market, St. Peter Word Church, Vernon Baptist Church, AutoZone, Living Hope Church, Woodlawn African Methodist Episcopal Church, Tailorite Complete Clothing Care, Best Motel, Emmett Louis Till Math and Science Academy, Lincoln Memorial Congregational United Church of Christ"
17031420800,13,11,"bar, events_venue, bicycle_rental, variety_store, department_store, fast_food, mobile_phone, community_centre, school, supermarket, events_venue, place_of_worship, place_of_worship","McKie's DJ Lounge, Grand Ballroom, Cottage Grove Ave & 67th St, Family Dollar, City Sports, Subway, Metro by T-Mobile, Chicago Alliance Against Racist and Political Oppression, Wadsworth Elementary School, Aldi, The Green Living Room, Cosmopolitan Church Of Prayer, South Side Gospel Church"
17031421200,10,6,"place_of_worship, place_of_worship, artwork, convenience, convenience, fuel, storage_rental, place_of_worship, police, fuel","Church of God, Prince of Peace Apostolic Church, Clark's Pump-N-Shop, Citgo, Citgo, StorageMart, Martin Temple AME Zion Church, Chicago Police Department 3rd District, Clark"
17031430101,10,8,"shoes, shoes, mobile_phone, bar, fast_food, convenience, cosmetics, convenience, fuel, school","J-BEES, Shoe! Time, Boost Mobile, Jeffery Pub, Dunkin', South Shore Pantry, The Scentuary, BP Shop, BP, O'Keeffe Elementary School"
17031430102,15,10,"restaurant, restaurant, artwork, artwork, hairdresser, bicycle_rental, bakery, picnic_site, community_centre, events_venue, police, theatre, theatre, events_venue, events_venue","House of Bing, Surf's Up, Mr. Big, BlammO, Mena's Hair Design, South Shore Dr & 71st St, Give Me Some Sugah, South Shore Picnic Grove, South Shore Cultural Center, Studio 2226, Chicago Police Department Mounted Unit Horse Stables, South Shore Paul Robeson Outdoor Theatre, South Shore Paul Robeson Theatre, South Shore Solarium, South Shore Dining Room"
17031430200,21,14,"fast_food, convenience, convenience, restaurant, restaurant, bicycle_rental, ice_cream, rental, school, storage_rental, social_facility, social_facility, social_facility, childcare, fuel, convenience, fast_food, fuel, place_of_worship, veterinary, kindergarten","Shark's Fish and Chicken, Big Salem's Food Market, Mobil Mart, The Slab Bar-B-Que, Taste of Chicago, Jeffery Blvd & 71st St, Baskin-Robbins, U-Haul, Parkside Community Academy, U-Haul, WIC Food and Nutrition Center, ABJ Community Services, Good Shepherd Manor, DJ Brooks Child Development Center, Shell, Shell, Dunkin', Mobil, Bryn Mawr Community Church, Hyde Park Animal Hospital, Children's Developmental Institute"
17031430300,17,12,"bicycle_rental, fast_food, mobile_phone, beauty, beauty, fast_food, restaurant, hairdresser, beauty, fast_food, laundry, school, pharmacy, place_of_worship, museum, place_of_worship, car_repair","Stony Island Ave & 71st St, Subway, Boost Mobile, Top 10 Nail and Spa, Beautiful Sistera Nail Spa, See Thru Chinese Kitchen, Fisherman's Island, Da Cuttin' Image, Rose Beauty, JJ Fish, Stony Laundry, South Shore Fine Arts Academy, Walgreens, Family of Faith, Stony Island Arts Bank, Celestial Church of Christ, Pit Stop 500"
17031430400,27,15,"supermarket, bar, restaurant, convenience, mobile_phone, fast_food, beauty, restaurant, place_of_worship, place_of_worship, place_of_worship, restaurant, car_repair, place_of_worship, variety_store, fast_food, car_parts, variety_store, fast_food, supermarket, place_of_worship, car_repair, fast_food, fuel, school, bank, social_facility","Zees Supermarket Plus, Club Escape, The Foodie’s Spot, BP Shop, Boost Mobile, Harold's Chicken Shack, 777 nails, Vegan Now 2 Go, New Testament Memorial Baptist Church, The Lord's Way Missionary Baptist Church, Haven of Prayer and Praise Church, Chuckies Grill, Melbar Import Car, Fidelity Life Full Baptist Church, Dollar General, Church's Chicken, Advance Auto Parts, Dollar Tree, Burger King, Save-A-Lot, Christ Temple Community Church, Car-X, Popeyes, BP, James Madison Elementary School, PNC Bank, Eden South Shore"
17031430500,13,12,"copyshop, restaurant, clothes, restaurant, mobile_phone, dry_cleaning, convenience, hairdresser, social_facility, community_centre, cafe, bank, place_of_worship","It's Major, Italian Fiesta, Chez Vouz, Good Foods Health Center, Metro by T-Mobile, City Cleaners, Jordan Valley Food, Izi African Hair Braiding, Maranatha Community Youth Center, Don Nash Community Center, Starbucks, Bank of America, South Shore Bible Baptist Church"
17031430600,23,14,"bicycle, hairdresser, restaurant, fast_food, hairdresser, hairdresser, hairdresser, tattoo, dry_cleaning, restaurant, restaurant, furniture, fast_food, fast_food, bank, mobile_phone, clothes, shoes, supermarket, place_of_worship, place_of_worship, place_of_worship, school","Bicycle Clinic, Salon Exhale, Ming's Chop Suey, Hoagy House, B Selfish, Guyse Salon of Beauty, Dubose Barber Shop, Tattoo World Studio, Quality First Cleaners, Ta'golazo, Magal Restaurant, Rent-A-Center, Subway, Domino's, Chase, Cricket Wireless, DTLR, Snipes, Local Market Foods, Christian Fellowship Missionary Baptist Church, The Old Landmark Church of God Holiness in Christ, Saint Philip Neri Roman Catholic Church, Saint Phillip Neri School"
17031430700,16,14,"cafe, bar, hairdresser, fast_food, hairdresser, computer, dry_cleaning, bakery, cafe, restaurant, nursing_home, clinic, kindergarten, trade, place_of_worship, school","Chef Sara's Cafe, Tom's, Haley's African Hair Braiding, Kennedy Fish and Chicken, Hair 4 U Salon, CBI Computer, Cleaner Quality One Hour, Bot Bakery, South Shore Brew, Majani, Renaissance at South Shore, University of Chicago Outpatient Senior Health Center, Ada S. McKinley, Ersula Howard Child Care Center, South Shore Plumbing and Heating, Saint Luke's Missionary Baptist Church, Robert A. Black Magnet Elementary School"
17031430800,6,6,"convenience, doityourself, childcare, fuel, place_of_worship, school","Citgo, Metro Hardware, Kenyatta's Day Care and Learning Center, Citgo, All Nations Worship Assembly, Edward A. Bouchet Math & Science Academy"
17031430900,11,8,"car_repair, attraction, school, university, place_of_worship, place_of_worship, fast_food, fuel, place_of_worship, convenience, school","Midas, Michelle Obama's Childhood Home, Clara Muhammad Elementary School, Muhammad University of Islam, Mosque Maryam, The New Jerusalem Evangelistic Church, KFC, Exxon, South Shore United Methodist Church, Mobil Mart"
17031431200,12,9,"prep_school, bicycle_rental, bicycle_rental, funeral_directors, fuel, variety_store, convenience, convenience, restaurant, place_of_worship, school, fuel","Second Chance Tutoring, Yates Blvd & 75th St, Jeffery Blvd & 76th St, Cage Memorial Chapel Funeral & Cremation Services, Inc., All Star, Family Dollar, Taste Jamaica, Our Lady of Peace Roman Catholic Church, Our Lady of Peace School, Fuel Star"
17031431301,9,6,"variety_store, hardware, bicycle_rental, clinic, place_of_worship, place_of_worship, place_of_worship, place_of_worship, school","Family Dollar, Midwest True Value Hardware, Phillips Ave & 79th St, Fresenius Kidney Care, Excellent Way Church of God in Christ, Labor of Love Apostolic Church, Mountain of the Lord World Wide Ministries, Faith Chapel Deliverance Center, Bradwell Elementary School"
17031431302,21,13,"restaurant, place_of_worship, greengrocer, events_venue, mobile_phone, fast_food, social_facility, place_of_worship, convenience, community_centre, place_of_worship, fuel, post_office, fire_station, place_of_worship, place_of_worship, fast_food, place_of_worship, library, social_facility, social_facility","L&G Restaurant, McKenzie Mission Chicago, Healthy Food Hub, The Quarry Event Center, Metro by T-Mobile, Imani's Original, South Central Community Services: South Shore Campus, Free Salvation M.B. Church, Citgo, Rebecca K. Crown Youth Center, Windsor Park Evangelical Lutheran Church, Citgo, Charles A. Hayes Post Office, Chicago Fire Department Engine Company 126, Greater Metropolitan Church of Christ, South Shore Community Church, Rainbow Beach Sub Shop, Israel of God Church, South Shore Branch Library"
17031431400,10,5,"convenience, bicycle_rental, bicycle_rental, place_of_worship, social_facility, place_of_worship, school, place_of_worship, school, school","El Barakah Supermarket, South Shore Dr & 74th St, Rainbow Beach, Saint Margaret's Episcopal Church, Grand Regency Of South Shore, New Spiritual Light Baptist Church, Saint Bride's School, Saint Bride Roman Catholic Church, Adam Clayton Powell, Jr. Paideia Academy, Excel Academy of South Shore"
17031440101,11,9,"place_of_worship, alcohol, convenience, bakery, bakery, florist, bicycle_rental, convenience, mobile_phone, car_parts, bank","Christian Love Christian Church, Dady Mart Food & Liquor, Food Town, Tony’s Original Steak & Gyros, West Indies Bakery, Majestic Florist, Greenwood Ave & 79th St, Paradise Grocery, Boost Mobile, AutoZone, Providence Bank"
17031440102,26,18,"bakery, variety_store, hardware, bicycle_rental, bicycle_rental, storage_rental, shoes, clothes, mobile_phone, mobile_phone, dry_cleaning, fast_food, dentist, dentist, dentist, money_lender, place_of_worship, car_parts, place_of_worship, mobile_phone, convenience, restaurant, variety_store, place_of_worship, school, fuel","Dat Donut, Dollar Tree, Aranoff True Value Hardware, Cottage Grove Ave & 83rd St, Ellis Ave & 83rd St, Extra Space Storage, Foot Locker, Rainbow, Boost Mobile, Cricket Wireless, Tailorite Complete Clothing Care, Domino's, Robin L. Ferguson DDS, Chicago Dental Dream Team, Dr. Yetta McCullom, Harvey Memorial Community Church, Advance Auto Parts, Saint Stephen's Evangelical Lutheran Church, Metro by T-Mobile, Pepe's Mexican Restaurant, Dollar General, Arthur Ashe Elementary School, Falcon Fuel"
17031440201,6,5,"place_of_worship, bicycle_rental, convenience, place_of_worship, library, fuel","First Cumberland Presbyterian Church, Vernon Ave & 79th St, Chatham Fields Lutheran Church, Whitney M. Young Jr. Branch Library, Amstar"
17031440202,23,15,"restaurant, restaurant, clothes, clothes, mobile_phone, clothes, fast_food, bank, pharmacy, shoes, ice_cream, money_transfer, fast_food, bar, car_wash, place_of_worship, chemist, social_facility, place_of_worship, place_of_worship, school, school, fast_food","City Life, Reggio's Pizza, Nike, America's Kids, AT&T, DTLR, Subway, Chase, Walgreens, Kids Foot Locker, Baskin-Robbins, Western Union, Church's Chicken, Red Pepper's Masquerade, Quality Car Wash, Chatham-Bethlehem United Presbyterian Church, Walgreens, Senior Suites of Chatham, Come and See Missionary Baptist Church, Saint Mark United Methodist Church, Pirie Elementary School, Dixon Elementary School, Dunkin'"
17031440300,28,12,"school, childcare, school, bicycle_rental, bicycle_rental, bicycle_rental, bicycle_rental, artwork, fast_food, fast_food, place_of_worship, place_of_worship, convenience, fire_station, cafe, place_of_worship, place_of_worship, place_of_worship, convenience, fuel, variety_store, place_of_worship, place_of_worship, restaurant, fast_food, place_of_worship, place_of_worship, school","Chatham Montessori School, Crickets Child and Infant Daycare Center, Saint Clotildes School, Wabash Ave & 83rd St, Wabash Ave & 87th St, State St & 79th St, MLK Jr Dr & 83rd St, Mahalia Jackson, Subway, Burger King, Chatham-Avalon Church of Christ, Shell, Chicago Fire Department Engine Company 122, Mather’s More Than a Cafe, Salvation Church of God, Saint James Evangelical Lutheran Church, Goshen SDA Church, Shell, Shell, Family Dollar, Saint Clotilde's Roman Catholic Church, Crerar Memorial Presbyterian Church, Pepe's Mexican Restaurant, McDonald's, Jehovahs Witnesses Avalon Park Unit, Ephphatha Lutheran Church of the Deaf, Neil Elementary School"
17031440600,8,6,"fast_food, school, fast_food, convenience, place_of_worship, fuel, fuel, bank","Harold's Chicken Shack, McDade Classical Elementary School, McDonald's, BP Shop, Saint Luke's Pentecostal Church, Shell, BP, ISF Bank"
17031440700,6,5,"bank, fuel, confectionery, bank, place_of_worship, bar","Self-Help Federal Credit Union, Phillips 66, Garrett's Popcorn, PNC Bank, New Bethlehem #4 MB Church, Licorice Lounge"
17031440800,10,9,"place_of_worship, childcare, bicycle_rental, place_of_worship, alcohol, social_facility, fire_station, fuel, convenience, fast_food","Bethlehem Star Missionary Baptist Church, The Children Village, Dauphin Ave & 87th St, Faith Temple House of God by Christ, Foremost Liquors, Burnside Community Services Center, Chicago Fire Department Engine Company 82, Citgo, Citgo, Fatburger"
17031440900,14,5,"school, place_of_worship, place_of_worship, place_of_worship, childcare, place_of_worship, place_of_worship, bicycle_rental, school, motel, place_of_worship, place_of_worship, place_of_worship, place_of_worship","Saint Joachims School, New Faith Missionary Baptist Church, Good Temple Missionary Baptist Church, Burnside Community Baptist Church, Chesterfield Tom Thumb Day Care Center and Kindergarten School, Christ Temple Pentecostal Church, New Mount Zion Missionary Baptist Church, Eberhart Ave & 91st St, Burnside Scholastic Academy, Admiral Motel, Vincent United Methodist Church, Saint Basil Catholic Mission, Spiral Temple of Truth, Evangelistic Crusaders Church of God in Christ"
17031450300,30,15,"place_of_worship, place_of_worship, driving_school, fast_food, bicycle_rental, bicycle_rental, bicycle_rental, bicycle_rental, fast_food, mobile_phone, pharmacy, school, car_repair, place_of_worship, place_of_worship, place_of_worship, fast_food, chemist, fire_station, place_of_worship, events_venue, motel, place_of_worship, storage_rental, fuel, fast_food, storage_rental, storage_rental, school, convenience","Blessed Trinity Temple of Divine Science, Bible Deliverance Temple, Midway Driving School, That's a Burger, Stony Island Ave & South Chicago Ave, South Chicago Ave & Elliott Ave, South Chicago Ave & 83rd St, Clyde Ave & 87th St, Subway, Boost Mobile, Walgreens, Daisy Bates Academy of Social Justice, Goodyear, Gods House of All Nations, Zion Lutheran Church, Southlawn United Methodist Church, Wendy's, Walgreens, Chicago Fire Department Engine Company 72, Church of Christ Stony Island, Dr. John L. Connor Fellowship Hall, South Shore Motel, Faith Tabernacle Baptist Church, Public Storage, BP, Carl's Red Hots, CubeSmart, CubeSmart, Chicago Vocational High School, BP Shop"
